id;learn_descr;other_descr;cat_1;code_id_1;code_1;code_id_2;code_2;weitere Kategorien / nochmal prüfen;category_1;remark;
24465;aufgaben genauer erklären, damit schüler genau wissen was zu tun ist;Freche Schüler, die dir Arbeit verweigern, stressen einen sehr und verderben den Spaß sammeln Beruf;;;;;;;;;
24470;;;no learning outcome mentioned;;;;;;no learning outcome mentioned;;
24471;;;no learning outcome mentioned;;;;;;no learning outcome mentioned;;
24472;;;no learning outcome mentioned;;;;;;no learning outcome mentioned;;
24473;;;no learning outcome mentioned;;;;;;no learning outcome mentioned;;
24474;;;no learning outcome mentioned;;;;;;no learning outcome mentioned;;
24475;;;no learning outcome mentioned;;;;;;no learning outcome mentioned;;
24476;;;no learning outcome mentioned;;;;;;no learning outcome mentioned;;
24478;;;no learning outcome mentioned;;;;;;no learning outcome mentioned;;
24484;;;no learning outcome mentioned;;;;;;no learning outcome mentioned;;
24485;;Zeitdruck;no learning outcome mentioned;;;;;;no learning outcome mentioned;;
24486;umgang mit störenden oder nicht mitarbeitenden sus;;;;;;;;;;
24487;;;no learning outcome mentioned;;;;;;no learning outcome mentioned;;
24491;;;no learning outcome mentioned;;;;;;no learning outcome mentioned;;
24492;lösung von problemen bzw schwierigkeiten der terminkoordination;Lösung durch freundliche und offene Kommunikation ;;;;;;;;;
24493;umgang mit verschiedenen sprachniveaus;Anstehender UB durch SL, dadurch Druck mit dem Stoff für die Stunde fertig zu werden;;;;;;;;;
24494;organisation;;;;;;;;;;
24497;;Unterrichten in einer Willkommensklasse ohne nötiges knowhow.;no learning outcome mentioned;;;;;;no learning outcome mentioned;;
24501;;Strukturierung der Arbeit für den heutigen Tag mit den Sekretärinnen;no learning outcome mentioned;;;;;;no learning outcome mentioned;;
24502;;Videokonferenz mit dem Schulträger und dem staatlichen Schulamt zu Organisation der Beschulung ukrainischer Flüchtlinge;no learning outcome mentioned;;;;;;no learning outcome mentioned;;
24503;es gibt keine prüfung in der es keine änderungen gibt. das war in früheren jahren nicht so extrem.;Prüfungskorrektur in Englisch für die Zweijährige Berufsfachschule;;;;;;;;;
24504;bearbeitung von beschwerden zur mathematik abitur prüfung;Sammeln und auswerten von Beschwerden zur vergangenen Abiprüfung in Mathematik;;;;;;;;;
24505;keine;Beantwortung eines Beschwerde Schreiben zur Nachverfolgung der Berufsschulpflicht eines ehrenamtlich arbeiten Schülers in der Funktion des geschäftsführenden Schulleiters;nothing was learned;;;;;;nothing was learned;;
24506;keine;Durchsicht der Bewerberlisten der ausgeschriebenen Stellen, Kontaktaufnahme mit dem Regierungspräsidium, Personalgespräche;nothing was learned;;;;;;nothing was learned;;
24507;keine;Information und Kontaktaufnahme zum Prüfling gemäß Landeslehrerprüfungsamt;nothing was learned;;;;;;nothing was learned;;
24508;keine;Personalentwicklungsgespräch für eine neue Angestellte Kollegen;nothing was learned;;;;;;nothing was learned;;
24511;keine;Beginn einer weiteren Beurteilung für einen Direkeinsteiger;nothing was learned;;;;;;nothing was learned;;
24513;erfahrung, wie man mathematikaufgaben in einer abiturprüfung nicht stellt.;Zusammenstellen der Beschwerden über die Mathematik Abiturprüfung für das Kultusministerium;;;;;;;;;
24514;;;no learning outcome mentioned;;;;;;no learning outcome mentioned;;
24515;;;no learning outcome mentioned;;;;;;no learning outcome mentioned;;
24516;;;no learning outcome mentioned;;;;;;no learning outcome mentioned;;
24517;;;no learning outcome mentioned;;;;;;no learning outcome mentioned;;
24518;;;no learning outcome mentioned;;;;;;no learning outcome mentioned;;
24521;;;no learning outcome mentioned;;;;;;no learning outcome mentioned;;
24524;;;no learning outcome mentioned;;;;;;no learning outcome mentioned;;
24527;;;no learning outcome mentioned;;;;;;no learning outcome mentioned;;
24529;;;no learning outcome mentioned;;;;;;no learning outcome mentioned;;
24530;;;no learning outcome mentioned;;;;;;no learning outcome mentioned;;
24531;;;no learning outcome mentioned;;;;;;no learning outcome mentioned;;
24533;;;no learning outcome mentioned;;;;;;no learning outcome mentioned;;
24534;;;no learning outcome mentioned;;;;;;no learning outcome mentioned;;
24535;;;no learning outcome mentioned;;;;;;no learning outcome mentioned;;
24536;;;no learning outcome mentioned;;;;;;no learning outcome mentioned;;
24537;;;no learning outcome mentioned;;;;;;no learning outcome mentioned;;
24538;;;no learning outcome mentioned;;;;;;no learning outcome mentioned;;
24539;;;no learning outcome mentioned;;;;;;no learning outcome mentioned;;
24543;;;no learning outcome mentioned;;;;;;no learning outcome mentioned;;
24544;;;no learning outcome mentioned;;;;;;no learning outcome mentioned;;
24545;;;no learning outcome mentioned;;;;;;no learning outcome mentioned;;
24546;;;no learning outcome mentioned;;;;;;no learning outcome mentioned;;
24547;;;no learning outcome mentioned;;;;;;no learning outcome mentioned;;
24553;;;no learning outcome mentioned;;;;;;no learning outcome mentioned;;
24554;;;no learning outcome mentioned;;;;;;no learning outcome mentioned;;
24556;;;no learning outcome mentioned;;;;;;no learning outcome mentioned;;
24557;;;no learning outcome mentioned;;;;;;no learning outcome mentioned;;
24558;;;no learning outcome mentioned;;;;;;no learning outcome mentioned;;
24559;;;no learning outcome mentioned;;;;;;no learning outcome mentioned;;
24563;;;no learning outcome mentioned;;;;;;no learning outcome mentioned;;
24564;;;no learning outcome mentioned;;;;;;no learning outcome mentioned;;
24574;interessante lernerfahrung durch die projektvorstellungen einzelner azubis über ihre tätigkeit im jeweiligen betrieb;;;;;;;;;;
24575;;;no learning outcome mentioned;;;;;;no learning outcome mentioned;;
24576;;;no learning outcome mentioned;;;;;;no learning outcome mentioned;;
24577;;;no learning outcome mentioned;;;;;;no learning outcome mentioned;;
24578;;;no learning outcome mentioned;;;;;;no learning outcome mentioned;;
24579;;;no learning outcome mentioned;;;;;;no learning outcome mentioned;;
24580;;;no learning outcome mentioned;;;;;;no learning outcome mentioned;;
24581;;;no learning outcome mentioned;;;;;;no learning outcome mentioned;;
24582;;;no learning outcome mentioned;;;;;;no learning outcome mentioned;;
24601;;Stress, weil ich wusste, dass ich nicht so viel Zeit habe. ;no learning outcome mentioned;;;;;;no learning outcome mentioned;;
24605;;;no learning outcome mentioned;;;;;;no learning outcome mentioned;;
24609;;;no learning outcome mentioned;;;;;;no learning outcome mentioned;;
24610;;;no learning outcome mentioned;;;;;;no learning outcome mentioned;;
24611;;;no learning outcome mentioned;;;;;;no learning outcome mentioned;;
24614;;;no learning outcome mentioned;;;;;;no learning outcome mentioned;;
24615;;;no learning outcome mentioned;;;;;;no learning outcome mentioned;;
24616;;;no learning outcome mentioned;;;;;;no learning outcome mentioned;;
24617;;;no learning outcome mentioned;;;;;;no learning outcome mentioned;;
24618;;;no learning outcome mentioned;;;;;;no learning outcome mentioned;;
24619;;;no learning outcome mentioned;;;;;;no learning outcome mentioned;;
24620;;;no learning outcome mentioned;;;;;;no learning outcome mentioned;;
24628;;;no learning outcome mentioned;;;;;;no learning outcome mentioned;;
24629;;;no learning outcome mentioned;;;;;;no learning outcome mentioned;;
24632;;;no learning outcome mentioned;;;;;;no learning outcome mentioned;;
24634;;;no learning outcome mentioned;;;;;;no learning outcome mentioned;;
24635;;;no learning outcome mentioned;;;;;;no learning outcome mentioned;;
24636;;;no learning outcome mentioned;;;;;;no learning outcome mentioned;;
24638;;;no learning outcome mentioned;;;;;;no learning outcome mentioned;;
24640;;;no learning outcome mentioned;;;;;;no learning outcome mentioned;;
24642;;;no learning outcome mentioned;;;;;;no learning outcome mentioned;;
24644;orga ist wichtig ;Nein ;;;;;;;;;
24645;know how erweiterung ;Nein ;;;;;;;;;
24647;struktur vorgegeben ;Nein ;;;;;;;;;
24661;;;no learning outcome mentioned;;;;;;no learning outcome mentioned;;
24666;;Zu spät kommende SuS (Bahstreik);no learning outcome mentioned;;;;;;no learning outcome mentioned;;
24667;schülerprobleme;;;;;;;;;;
24669;;;no learning outcome mentioned;;;;;;no learning outcome mentioned;;
24670;;;no learning outcome mentioned;;;;;;no learning outcome mentioned;;
24671;;;no learning outcome mentioned;;;;;;no learning outcome mentioned;;
24672;;;no learning outcome mentioned;;;;;;no learning outcome mentioned;;
24673;;;no learning outcome mentioned;;;;;;no learning outcome mentioned;;
24675;;;no learning outcome mentioned;;;;;;no learning outcome mentioned;;
24676;;;no learning outcome mentioned;;;;;;no learning outcome mentioned;;
24684;;;no learning outcome mentioned;;;;;;no learning outcome mentioned;;
24685;;;no learning outcome mentioned;;;;;;no learning outcome mentioned;;
24687;;;no learning outcome mentioned;;;;;;no learning outcome mentioned;;
24690;wie andere abitur-arbeiten bewerten: ähnlich wie ich selbst;Kollegiale Versicherung zu Bewertungsfragen;;1a2;Pedagogical Knowledge and Skills;;;;Pedagogical Knowledge and Skills;;
24691;bildungsplanarbeit, didaktische;;;;;;;;;;
24692;organisatorisches;;;;;;;;;;
24695;methodisch;;;;;;;;;;
24696;metakognitive;;;;;;;;;;
24698;atttributionen;;;;;;;;;;
24700;;;no learning outcome mentioned;;;;;;no learning outcome mentioned;;
24702;;;no learning outcome mentioned;;;;;;no learning outcome mentioned;;
24703;;;no learning outcome mentioned;;;;;;no learning outcome mentioned;;
24704;;;no learning outcome mentioned;;;;;;no learning outcome mentioned;;
24705;;;no learning outcome mentioned;;;;;;no learning outcome mentioned;;
24706;;;no learning outcome mentioned;;;;;;no learning outcome mentioned;;
24707;;;no learning outcome mentioned;;;;;;no learning outcome mentioned;;
24711;;;no learning outcome mentioned;;;;;;no learning outcome mentioned;;
24715;;;no learning outcome mentioned;;;;;;no learning outcome mentioned;;
24719;zeitliche einschätzungen sind manchmal zu großzügig gewählt;;;;;;;;;;
24720;ablauf prüfung, umgang mit fragen von prüflingen;Stressreich wegen Prüfungssituation, kurzfristige Änderungen wegen geänderter Anwesenheit;;;;;;;;;
24721;umgang mit schnellen schülerinnen ohne weiteren arbeitsauftrag;;;;;;;;;;
24737;;;no learning outcome mentioned;;;;;;no learning outcome mentioned;;
24738;;;no learning outcome mentioned;;;;;;no learning outcome mentioned;;
24740;bedienung der spülmaschine im labor;;;;;;;;;;
24757;;;no learning outcome mentioned;;;;;;no learning outcome mentioned;;
24758;;;no learning outcome mentioned;;;;;;no learning outcome mentioned;;
24760;;;no learning outcome mentioned;;;;;;no learning outcome mentioned;;
24774;;;no learning outcome mentioned;;;;;;no learning outcome mentioned;;
24775;;;no learning outcome mentioned;;;;;;no learning outcome mentioned;;
24776;;;no learning outcome mentioned;;;;;;no learning outcome mentioned;;
24777;;;no learning outcome mentioned;;;;;;no learning outcome mentioned;;
24778;;;no learning outcome mentioned;;;;;;no learning outcome mentioned;;
24781;;;no learning outcome mentioned;;;;;;no learning outcome mentioned;;
24825;;;no learning outcome mentioned;;;;;;no learning outcome mentioned;;
24829;überlegungen zu niveaudifferenziertem unterricht ;;;;;;;;;;
24830;lesen von fachliteratur;Thema Personalführung ;;;;;;;;;
24831;;;no learning outcome mentioned;;;;;;no learning outcome mentioned;;
24834;;;no learning outcome mentioned;;;;;;no learning outcome mentioned;;
24836;;;no learning outcome mentioned;;;;;;no learning outcome mentioned;;
24842;keine;Unterrichtsvorbereitung;nothing was learned;;;;;;nothing was learned;;
24843;;Unterrichtsdurchführung;no learning outcome mentioned;;;;;;no learning outcome mentioned;;
24845;sturheit in der baubranche!;Imaginefilm für den Betonverband an der FSS;;;;;;;;;
24846;keine;Abstimmungsgespräch mit Abteilungsleitung für eine Beurteilung;nothing was learned;;;;;;nothing was learned;;
24847;erfahrungen aus beschwerdeschreiben uhr mathematik abiturprüfung ;;;;;;;;;;
24848;keine;E-Mails abarbeiten und OFT– Abfrage ukrainischer Flüchtlinge;nothing was learned;;;;;;nothing was learned;;
24849;keine;Mittagspause mit Kollegen in der Mensa;nothing was learned;;;;;;nothing was learned;;
24850;;Pensioniertrungswunsch einer Kollegin, Personalverwaltung;no learning outcome mentioned;;;;;;no learning outcome mentioned;;
24852;umgang mit ms 365, moodle, itslearning usw.;Videokonferenz mit Herrn Hager-Mann, Frau Conradi, den ADVen beruflicher Schule und Gymnasien;;;;;;;;;
24853;keine;Beantworten von E-Mails;nothing was learned;;;;;;nothing was learned;;
24859;;;no learning outcome mentioned;;;;;;no learning outcome mentioned;;
24860;;;no learning outcome mentioned;;;;;;no learning outcome mentioned;;
24861;;;no learning outcome mentioned;;;;;;no learning outcome mentioned;;
24862;;;no learning outcome mentioned;;;;;;no learning outcome mentioned;;
24863;;;no learning outcome mentioned;;;;;;no learning outcome mentioned;;
24864;;;no learning outcome mentioned;;;;;;no learning outcome mentioned;;
24865;;;no learning outcome mentioned;;;;;;no learning outcome mentioned;;
24866;;;no learning outcome mentioned;;;;;;no learning outcome mentioned;;
24867;;;no learning outcome mentioned;;;;;;no learning outcome mentioned;;
24868;;;no learning outcome mentioned;;;;;;no learning outcome mentioned;;
24871;;;no learning outcome mentioned;;;;;;no learning outcome mentioned;;
24872;;;no learning outcome mentioned;;;;;;no learning outcome mentioned;;
24873;;;no learning outcome mentioned;;;;;;no learning outcome mentioned;;
24874;;;no learning outcome mentioned;;;;;;no learning outcome mentioned;;
24875;;;no learning outcome mentioned;;;;;;no learning outcome mentioned;;
24876;;;no learning outcome mentioned;;;;;;no learning outcome mentioned;;
24877;;;no learning outcome mentioned;;;;;;no learning outcome mentioned;;
24880;;;no learning outcome mentioned;;;;;;no learning outcome mentioned;;
24889;;Videokonferenz: ist halt etwas stressiger;no learning outcome mentioned;;;;;;no learning outcome mentioned;;
24893;;;no learning outcome mentioned;;;;;;no learning outcome mentioned;;
24894;;;no learning outcome mentioned;;;;;;no learning outcome mentioned;;
24895;;;no learning outcome mentioned;;;;;;no learning outcome mentioned;;
24896;;;no learning outcome mentioned;;;;;;no learning outcome mentioned;;
24897;;;no learning outcome mentioned;;;;;;no learning outcome mentioned;;
24898;;;no learning outcome mentioned;;;;;;no learning outcome mentioned;;
24899;;;no learning outcome mentioned;;;;;;no learning outcome mentioned;;
24909;;;no learning outcome mentioned;;;;;;no learning outcome mentioned;;
24914;;;no learning outcome mentioned;;;;;;no learning outcome mentioned;;
24916;welche einstellungen kennt meine unterrichtssoftware;;;1a3;Technological Knowledge and Skills;;;;Technological Knowledge and Skills;;
24921;;;no learning outcome mentioned;;;;;;no learning outcome mentioned;;
24922;;;no learning outcome mentioned;;;;;;no learning outcome mentioned;;
24923;;;no learning outcome mentioned;;;;;;no learning outcome mentioned;;
24924;;;no learning outcome mentioned;;;;;;no learning outcome mentioned;;
24928;;;no learning outcome mentioned;;;;;;no learning outcome mentioned;;
24930;;;no learning outcome mentioned;;;;;;no learning outcome mentioned;;
