"id","code","sex","age","jobscope","gvUser","act_no","activity","other","stress","coping","pc_learn","learn_descr","other_descr","begin_date","begin_time","end_date","end_time","Begin","End","Duration","Handover","n_entry","sickness","cat_1","cat_2","cat_2_en","cat_1_en","n_id"
4985,"K1C2LNLSTU",0,30,100,"",10,"Pause","",0,0,2,"echte pausen sind wichtig","","18.03.2022","12:15","18.03.2022","13:00","18.03.2022 15:22","18.03.2022 15:23",66,"18.03.2022 15:24",98,NA,"pausenbewusstsein und ressourcenschonung","kompetenz","competence","Break awareness and resource conservation",1
5001,"WD7XAUBZSY",1,58,100,"Teilnahme-Gruppe-1",29,"Sonstige Tätigkeit: Schulleiterkolloquium","Schulleiterkolloquium",0,0,5,"neue impulse","","18.03.2022","15:01","18.03.2022","15:50","18.03.2022 15:43","18.03.2022 15:45",127,"18.03.2022 15:45",41,NA,"wissenserweiterung","kompetenz","competence","expansion of knowledge",1
5027,"916SL9BX81",0,51,100,"Teilnahme-Gruppe-1",25,"Gremien- und Teamleitung intern","",2,2,1,"es gibt kollegen und kolleginnen, die nur das nötigste arbeiten","Konflikt in der Fachschaft, mangelnde Bereitschaft zur Chancengleichheit für alle SS","17.03.2022","13:45","17.03.2022","15:30","18.03.2022 16:30","18.03.2022 16:34",184,"18.03.2022 16:42",15,NA,"situationsdiagnostik","kompetenz","competence","situational diagnostics",1
5029,"916SL9BX81",0,51,100,"Teilnahme-Gruppe-1",1,"Unterricht: Eigenen Unterricht halten","",3,4,3,"präsentationen alleine abnehmen birgt risiko der diskussionen und des vorwurfs der benotung nach beliebtheit","Klassenstärke 25 SS Präsentationsabnahme eines umfangreichen Projektes, eventuell Fachkollegin dazu bitten, allerdings hat keiner Lust am Freitag Nachmittag mit zu bewerten","18.03.2022","13:45","18.03.2022","15:15","18.03.2022 16:36","18.03.2022 16:39",227,"18.03.2022 16:42",17,NA,"situationsdiagnostik","kompetenz","competence","situational diagnostics",1
5031,"916SL9BX81",0,51,100,"Teilnahme-Gruppe-1",3,"Unterricht: Vor- und Nachbereitung und Leistungsfeststellung","",3,2,2,"abends bin ich zu müde zum korrigieren, es passieren mehr fehler","Morgens korrigieren","16.03.2022","16:00","16.03.2022","18:30","18.03.2022 16:42","18.03.2022 16:45",143,"18.03.2022 16:51",19,NA,"situationsdiagnostik","kompetenz","competence","situational diagnostics",1
5089,"9QTYUHHAM3",1,41,100,"Teilnahme-Gruppe-1",6,"Interaktion mit Kollegen:innen","",0,0,2,"faktenwissen","","18.03.2022","13:25","18.03.2022","15:00","18.03.2022 19:27","18.03.2022 19:29",122,"18.03.2022 19:30",25,NA,"wissenserweiterung","kompetenz","competence","expansion of knowledge",1
5108,"L853VWMVSQ",1,39,100,"Teilnahme-Gruppe-1",23,"Personalverwaltung und -auswahl","",4,2,1,"umgang kollege","Schulleitungssitzung mit Themen im operativen Umfeld, Problemsituationen","18.03.2022","11:00","18.03.2022","14:15","18.03.2022 21:09","18.03.2022 21:11",123,"18.03.2022 21:11",61,NA,"situationsdiagnostik","kompetenz","competence","situational diagnostics",1
5111,"V7ES1FBHA6",0,56,100,"",12,"Fortbildung: formal","",0,0,5,"umgang mit schwierigen schülern","","18.03.2022","09:00","18.03.2022","12:15","18.03.2022 21:22","18.03.2022 21:26",236,"18.03.2022 21:26",97,NA,"situationsdiagnostik","kompetenz","competence","situational diagnostics",1
5125,"C4LKRFNBXB",1,37,100,"Teilnahme-Gruppe-1",3,"Unterricht: Vor- und Nachbereitung und Leistungsfeststellung","",3,3,2,"anforderungen abitur 2024","Neuerstellung KA neues Abitur (E-Klasse Englisch) ","18.03.2022","13:15","18.03.2022","16:00","18.03.2022 21:37","18.03.2022 21:39",128,"18.03.2022 21:39",61,NA,"wissenserweiterung","kompetenz","competence","expansion of knowledge",1
5138,"6DBGDA4TBF",0,43,84,"",3,"Unterricht: Vor- und Nachbereitung und Leistungsfeststellung","",1,5,1,"fachwissen excel aufgebaut","","18.03.2022","07:50","18.03.2022","09:05","18.03.2022 21:59","18.03.2022 22:01",119,"18.03.2022 22:15",112,NA,"wissenserweiterung","kompetenz","competence","expansion of knowledge",1
17869,"9DVWB6B824",1,32,100,"Teilnahme-Gruppe-1",3,"Unterricht: Vor- und Nachbereitung und Leistungsfeststellung","",5,3,6,"einschätzung von schülerleistungen","Aufgrund dessen, das ich 4 Tage frei hatte habe ich einen geoßen zeitdruck gehabt","24.04.2022","14:00","24.04.2022","20:45","18.04.2022 07:17","24.04.2022 21:00",567811,"24.04.2022 21:15",1,NA,"situationsdiagnostik","kompetenz","competence","situational diagnostics",1
17269,"U397ZN4UBK",0,34,100,"",5,"Interaktion mit Lernenden außerhalb der Unterrichtszeit","",2,1,1,"es ging um die korrektur eines übungsaufsatzes für ein abiturient. 
hierbei sind mir im aufbau fehler des schülers aufgefallen, die ich für den nächsten jahrgang notiert habe.","Es ist immer sehr zeitaufwendig, einen Aufsatz nebenbei zu korrigieren. Die SuS sollen sich aber gut vorbereitet fühlen, wenn sie nächste Woche ihr Abitur starten. Deshalb sind diese Aufgaben zwischendurch aufwendig. ","18.04.2022","07:10","18.04.2022","08:41","18.04.2022 08:41","18.04.2022 08:44",177,"18.04.2022 08:44",36,NA,"gewissenhaftes, sorgfältiges arbeiten","kompetenz","competence","conscientious, careful work",1
26172,"4GKHV8FPXQ",0,54,105,"Teilnahme-Gruppe-5",6,"Interaktion mit Kollegen:innen","",4,2,2,"umgang mit konfliktreichen situationen","Konflikte im Team","17.05.2022","14:30","17.05.2022","17:33","18.05.2022 06:32","18.05.2022 06:34",115,"18.05.2022 06:34",11,NA,"situationsdiagnostik","kompetenz","competence","situational diagnostics",1
26182,"CWEP9NDRCX",0,29,100,"Teilnahme-Gruppe-5",1,"Unterricht: Eigenen Unterricht halten","",1,7,1,"eine gute vorbereitung reduziert die aufregung / anstrengung während der stunde. improvisieren bei nicht so gut vorbeiretem material erhöht die anforderungen innerhalb der stunde","","17.05.2022","10:15","17.05.2022","11:00","18.05.2022 07:10","18.05.2022 07:11",87,"18.05.2022 07:11",53,NA,"gewissenhaftes, sorgfältiges arbeiten","kompetenz","competence","conscientious, careful work",1
26363,"9M6XS2BDNU",1,61,100,"Teilnahme-Gruppe-5",12,"Fortbildung: formal","",2,7,3,"neue informationen über technische/digitale anwendungen erhalten","Längere Anreise und Abreise mit öffentlichen Verkehrsmittel (6 Std.)","18.05.2022","07:45","18.05.2022","15:30","18.05.2022 07:19","18.05.2022 15:45",30322,"18.05.2022 15:45",51,NA,"wissenserweiterung","kompetenz","competence","expansion of knowledge",1
27083,"XUCMV75GAY",0,36,92,"",3,"Unterricht: Vor- und Nachbereitung und Leistungsfeststellung","",0,0,1,"eine pause zum abschalten, setzt wieder ideen frei.","Eine Kollegin wird bei mir hospitieren (morgen), das ist eine aufregende Situation.","17.05.2022","14:45","17.05.2022","16:00","18.05.2022 08:18","18.05.2022 08:20",110,"19.05.2022 21:34",23,NA,"pausenbewusstsein und ressourcenschonung","kompetenz","competence","Break awareness and resource conservation",1
26241,"R812SC8871",0,36,80,"Teilnahme-Gruppe-5",1,"Unterricht: Eigenen Unterricht halten","",1,6,2,"schülerinnen sind dankbar, wenn man sich für sie einsetzt","","17.05.2022","15:25","17.05.2022","17:10","18.05.2022 10:42","18.05.2022 10:44",101,"18.05.2022 10:44",24,NA,"situationsdiagnostik","kompetenz","competence","situational diagnostics",1
26240,"4GKHV8FPXQ",0,54,105,"Teilnahme-Gruppe-5",6,"Interaktion mit Kollegen:innen","",0,0,1,"wohltuende bedeutung von austausch","","18.05.2022","10:00","18.05.2022","10:43","18.05.2022 10:43","18.05.2022 10:44",58,"18.05.2022 10:44",14,NA,"positive einstellung zur teamarbeit","kompetenz","competence","positive attitude towards teamwork",1
28424,"R812SC8871",0,36,80,"Teilnahme-Gruppe-5",21,"Zusatzfunktionen","",2,5,3,"umgang mit schwierigen gesprächen, supervision, bl ausbildung","","19.05.2022","08:45","19.05.2022","16:45","18.05.2022 10:44","23.05.2022 22:43",475124,"23.05.2022 22:43",25,NA,"situationsdiagnostik","kompetenz","competence","situational diagnostics",1
26252,"YYUAY412BZ",0,50,98,"",1,"Unterricht: Eigenen Unterricht halten","",2,5,2,"denkweise der schüler weicht immer ein wenige von der lehrerdenkweise ab. möglichkeit der nachbesserung","Unterricht muss sehr strukturiert sein, da naturwissenschaftliche Erkenntnisse chronologisch dargestellt werden sollen. Abweichen vom Konzept kann zu Verständnisproblemen führen","18.05.2022","09:30","18.05.2022","11:00","18.05.2022 11:01","18.05.2022 11:04",196,"18.05.2022 11:08",51,NA,"situationsdiagnostik","kompetenz","competence","situational diagnostics",1
26261,"BABGP1WMM9",0,49,100,"Teilnahme-Gruppe-5",3,"Unterricht: Vor- und Nachbereitung und Leistungsfeststellung","",3,4,1,"informationen zu einem evolutionsthema recherchiert und den neuen bildungsplan im fach biologie oberstufe analysiert.","Neue Bildungspläne führen zu einer deutlich erhöhten Vorbereitungszeit des Unterrichts.","18.05.2022","07:30","18.05.2022","09:05","18.05.2022 11:19","18.05.2022 11:22",165,"18.05.2022 11:24",199,NA,"wissenserweiterung","kompetenz","competence","expansion of knowledge",1
26268,"H9268QCV69",0,37,100,"Teilnahme-Gruppe-5",5,"Interaktion mit Lernenden außerhalb der Unterrichtszeit","",5,2,5,"ich muss mich noch neutraler verhalten","Eine Schülerin sollte eine Klassenarbeit von vor den Osterferien nachschreiben. Sie war zwar anwesend, hat es aber vorgezogen zum Arzt zu fahren und sich prüfungsunfähig schreiben zu lassen. Ich renne ihr seit Wochen hinterher, das kostet Zeit und Nerven","18.05.2022","10:45","18.05.2022","11:15","18.05.2022 12:00","18.05.2022 12:04",208,"18.05.2022 12:04",41,NA,"fähigkeit zur selbstreflexion","kompetenz","competence","ability to self-reflect",1
26279,"YYUAY412BZ",0,50,98,"",1,"Unterricht: Eigenen Unterricht halten","",2,6,1,"schülerfragen liefern anhaltspunkte für mögliche themenabwandlung","","18.05.2022","11:15","18.05.2022","12:00","18.05.2022 12:21","18.05.2022 12:23",105,"18.05.2022 12:23",54,NA,"situationsdiagnostik","kompetenz","competence","situational diagnostics",1
26287,"EH1V38XMDC",0,39,72,"Teilnahme-Gruppe-5",1,"Unterricht: Eigenen Unterricht halten","",0,0,4,"schüler arbeiten an lernstationen in ihrem eigenen tempo, helfen  sich gegenseitig und dies entspannt die unterrichtsatmosphäre","","17.05.2022","11:35","17.05.2022","13:05","18.05.2022 12:31","18.05.2022 12:32",82,"18.05.2022 12:32",66,NA,"situationsdiagnostik","kompetenz","competence","situational diagnostics",1
26308,"1TCFP7XQS6",0,60,100,"",6,"Interaktion mit Kollegen:innen","",1,1,2,"umgang mit extrem schwierigen schülern, absprachen mit kollegen in der konferenz","Konferenz wegen einer schwierigen Klassen. Nicht do stressig in der Konferenz, weil alle die gleichen Probleme mit der Klasse haben. Es war eher positiv, sich auszutauschen","18.05.2022","13:00","18.05.2022","14:00","18.05.2022 12:45","18.05.2022 12:47",166,"18.05.2022 12:48",61,NA,"situationsdiagnostik","kompetenz","competence","situational diagnostics",1
26309,"1TCFP7XQS6",0,60,100,"",3,"Unterricht: Vor- und Nachbereitung und Leistungsfeststellung","",1,1,1,"routine","","18.05.2022","14:15","18.05.2022","15:45","18.05.2022 12:48","18.05.2022 12:49",57,"18.05.2022 12:49",62,NA,"festigung der eigenen routine","kompetenz","competence","consolidation of own routine",1
26329,"GZEQ2ZUZCY",1,57,100,"Teilnahme-Gruppe-5",6,"Interaktion mit Kollegen:innen","",0,0,6,"gute absprache und planungen","","18.05.2022","11:45","18.05.2022","13:37","18.05.2022 13:36","18.05.2022 13:37",73,"18.05.2022 13:37",46,NA,"gemeinsame planung und problemlösung","performanz","performance","joint planning and problem solving",1
26340,"YYUAY412BZ",0,50,98,"",7,"Interaktion mit Externen","",4,3,2,"informationen zu sozialkompetenzen, die sich ein praktikumsbetrieb von schülern wünscht","Problem der Arbeitszeit von Schülern im Praktikum. Kaum vereinbar mit normal langen Schultagen, es ergeben sich nur wenige mögliche Zeitfenster für Besuche","18.05.2022","12:50","18.05.2022","14:15","18.05.2022 14:28","18.05.2022 14:31",185,"18.05.2022 14:31",55,NA,"wissenserweiterung","kompetenz","competence","expansion of knowledge",1
26348,"5AHMVCUR6B",1,62,100,"Teilnahme-Gruppe-5",12,"Fortbildung: formal","",2,4,3,"rahmenbedingungen eines integrierten managementsystems","","18.05.2022","08:30","18.05.2022","12:05","18.05.2022 14:40","18.05.2022 14:43",155,"18.05.2022 14:43",42,NA,"wissenserweiterung","kompetenz","competence","expansion of knowledge",1
26362,"Q6ZB96F44B",0,56,80,"Teilnahme-Gruppe-5",1,"Unterricht: Eigenen Unterricht halten","",2,3,3,"ideen für bessere organisation","","18.05.2022","09:55","18.05.2022","11:30","18.05.2022 15:43","18.05.2022 15:44",72,"18.05.2022 15:44",70,NA,"wissenserweiterung","kompetenz","competence","expansion of knowledge",1
26369,"Q6ZB96F44B",0,56,80,"Teilnahme-Gruppe-5",3,"Unterricht: Vor- und Nachbereitung und Leistungsfeststellung","",2,4,4,"fachliche","","18.05.2022","13:45","18.05.2022","17:48","18.05.2022 15:48","18.05.2022 15:49",56,"18.05.2022 15:49",74,NA,"wissenserweiterung","kompetenz","competence","expansion of knowledge",1
26372,"YYUAY412BZ",0,50,98,"",3,"Unterricht: Vor- und Nachbereitung und Leistungsfeststellung","",2,5,1,"optimierung von versuchsanleitungen für andere klassengröße und anderes praktisches vorwissen","","18.05.2022","15:00","18.05.2022","16:00","18.05.2022 16:02","18.05.2022 16:04",114,"18.05.2022 16:04",57,NA,"sonstiges","sonstiges","other","other",1
26383,"GZEQ2ZUZCY",1,57,100,"Teilnahme-Gruppe-5",28,"Interaktion mit Externen","",0,0,3,"optimierung durch souveräne vorplanung","","18.05.2022","15:00","18.05.2022","16:30","18.05.2022 16:35","18.05.2022 16:37",112,"18.05.2022 16:37",48,NA,"gewissenhaftes, sorgfältiges arbeiten","kompetenz","competence","conscientious, careful work",1
26385,"GZEQ2ZUZCY",1,57,100,"Teilnahme-Gruppe-5",6,"Interaktion mit Kollegen:innen","",1,6,1,"routinierte videokonferenz","","18.05.2022","16:30","18.05.2022","17:30","18.05.2022 16:37","18.05.2022 16:39",122,"18.05.2022 16:39",49,NA,"festigung der eigenen routine","kompetenz","competence","consolidation of own routine",1
26497,"XNGLUWHPXY",1,42,100,"Teilnahme-Gruppe-5",4,"Tätigkeiten als Klassenlehrer:in außerhalb der Unterrichtszeit","",1,5,5,"wie man mit s mit vorstrafen umgeht","","16.05.2022","09:25","16.05.2022","09:35","18.05.2022 17:59","18.05.2022 20:02",7353,"18.05.2022 20:02",46,NA,"situationsdiagnostik","kompetenz","competence","situational diagnostics",1
26468,"BABGP1WMM9",0,49,100,"Teilnahme-Gruppe-5",1,"Unterricht: Eigenen Unterricht halten","",6,3,3,"ich werde während des unterrichts keine nachrichten von schülern, die zu spät zu einer klassenarbeit erscheinen, lesen.","Während einer Klassenarbeit hat eine Schülerin, die den Zug verpasst hat, über das Nachrichtenportal der Schule mit Selbstmord gedroht.","18.05.2022","14:45","18.05.2022","16:25","18.05.2022 18:17","18.05.2022 18:21",253,"18.05.2022 18:28",213,NA,"fähigkeit zur selbstreflexion","kompetenz","competence","ability to self-reflect",1
27085,"XUCMV75GAY",0,36,92,"",1,"Unterricht: Eigenen Unterricht halten","",1,7,3,"das niveau ist immer wieder schwer einzuschätzen.","Eine fremde Lehrerin hat hospitiert, das hat zur Stressempfindung geführt.","18.05.2022","11:15","18.05.2022","12:45","18.05.2022 19:01","18.05.2022 19:03",82,"19.05.2022 21:34",25,NA,"situationsdiagnostik","kompetenz","competence","situational diagnostics",1
26487,"EGNXF9K786",0,30,100,"Teilnahme-Gruppe-5",3,"Unterricht: Vor- und Nachbereitung und Leistungsfeststellung","",1,6,1,"genauer festlegen, welche themen in ka abgefragt werden in 2bfs","","18.05.2022","19:30","18.05.2022","19:40","18.05.2022 19:43","18.05.2022 19:44",63,"18.05.2022 19:44",105,NA,"gewissenhaftes, sorgfältiges arbeiten","kompetenz","competence","conscientious, careful work",1
26495,"QGQXUSFHVG",0,52,80,"Teilnahme-Gruppe-5",3,"Unterricht: Vor- und Nachbereitung und Leistungsfeststellung","",4,4,4,"fachlich","In der Abschlussprüfung werden Details abgefragt, die meines Erachtens nicht relevant sind und die die Schüler in der Stresssituation wahrscheinlich gar nicht abrufen können.","18.05.2022","14:00","18.05.2022","16:15","18.05.2022 19:55","18.05.2022 19:59",242,"18.05.2022 19:59",71,NA,"wissenserweiterung","kompetenz","competence","expansion of knowledge",1
26537,"4HTC1DBT77",0,36,60,"",19,"Prüfungsbezogene Tätigkeiten","",3,3,6,"der aufgabe fehlten bestandteile, die mich daran hinderten heute damit zu beginnen","","18.05.2022","19:30","18.05.2022","20:48","18.05.2022 20:48","18.05.2022 20:49",71,"18.05.2022 20:49",52,NA,"situationsdiagnostik","kompetenz","competence","situational diagnostics",1
26548,"EF18C8EFR4",1,46,102,"Teilnahme-Gruppe-5",21,"Zusatzfunktionen","",5,1,4,"fertigkeiten in der arbeit mit einem statistik-programm","zu Hause mit Kinderlärm","18.05.2022","17:15","18.05.2022","20:59","18.05.2022 20:59","18.05.2022 21:00",107,"18.05.2022 21:01",31,NA,"wissenserweiterung","kompetenz","competence","expansion of knowledge",1
26554,"NZL9RBGLRZ",0,39,54,"Teilnahme-Gruppe-5",13,"Fortbildung: non-Formal","",1,6,5,"einarbeitung und selbstorganisation für morgige fortbildung.","","18.05.2022","15:26","18.05.2022","16:06","18.05.2022 21:02","18.05.2022 21:05",201,"18.05.2022 21:05",41,NA,"wissenserweiterung","kompetenz","competence","expansion of knowledge",1
26566,"EL7H9D4GB6",1,41,100,"Teilnahme-Gruppe-5",8,"Organisation der eigenen Arbeitsumgebung","",1,6,1,"aufräumen des arbeitsplatzes, sortieren von unterlagen, vernichten von unterlagen, vorbereitung für nächste prüfung","Sichten von Unterlagen, kopieren und analysieren von Erlassen und Prüfunsunterlagen","18.05.2022","12:00","18.05.2022","13:15","18.05.2022 21:16","18.05.2022 21:18",119,"18.05.2022 21:26",71,NA,"gewissenhaftes, sorgfältiges arbeiten","kompetenz","competence","conscientious, careful work",1
26571,"EL7H9D4GB6",1,41,100,"Teilnahme-Gruppe-5",8,"Organisation der eigenen Arbeitsumgebung","",1,6,1,"aufräumen und optimierungs-management","Sichten und Aussortieren von Unterlagen, Vorbereitung für nächsten Prüfungstag","18.05.2022","17:15","18.05.2022","18:20","18.05.2022 21:24","18.05.2022 21:26",115,"18.05.2022 21:26",76,NA,"gewissenhaftes, sorgfältiges arbeiten","kompetenz","competence","conscientious, careful work",1
26584,"YRHSHAPVPG",0,37,80,"Teilnahme-Gruppe-5",25,"Gremien- und Teamleitung intern","",4,0,2,"ich muss eine sitzung für kollegen vorbereiten, was mich sehr nervös macht. ich muss an meinen ängsten arbeiten, dass ich eventuell negativ bewertet werde.","","18.05.2022","18:10","18.05.2022","19:00","18.05.2022 21:28","18.05.2022 21:31",142,"18.05.2022 21:31",50,NA,"fähigkeit zur selbstreflexion","kompetenz","competence","ability to self-reflect",1
26589,"8MYLMCRC15",0,58,100,"Teilnahme-Gruppe-5",6,"Interaktion mit Kollegen:innen","",1,3,1,"absprachen sind bei der klassenführung sehr wichtig","","18.05.2022","20:34","18.05.2022","21:30","18.05.2022 21:34","18.05.2022 21:35",105,"18.05.2022 21:35",57,NA,"positive einstellung zur teamarbeit","kompetenz","competence","positive attitude towards teamwork",1
26595,"BABGP1WMM9",0,49,100,"Teilnahme-Gruppe-5",13,"Fortbildung: non-Formal","",2,6,5,"ich habe mich über die stammesgeschichte des menschen informiert, damit ich dieses thema unterrichten kann.","","18.05.2022","20:25","18.05.2022","21:15","18.05.2022 21:45","18.05.2022 21:47",115,"18.05.2022 21:49",219,NA,"wissenserweiterung","kompetenz","competence","expansion of knowledge",1
